url,discovery_method,status,category
https://www.lundbeck.com,European Health Tech,Discovered,European Health Tech
https://www.themis.com,European Health Tech,Discovered,European Health Tech
https://health-technology.fr,Generated Domain,Discovered,Potential Health Tech
https://www.helmholtz-enterprise.de,German Health Tech,Discovered,German Health Tech
https://www.kuleuven.be,European Health Tech,Discovered,European Health Tech
https://www.teleclinic.com,German Health Tech,Discovered,German Health Tech
https://elixionmedical.com/,User Hardcoded,Discovered,Verified Health Tech
https://technologytreatment.nl,Generated Domain,Discovered,Potential Health Tech
https://www.tuotromedico.com,European Health Tech,Discovered,European Health Tech
https://platformphysician.be,Generated Domain,Discovered,Potential Health Tech
https://www.gesund.de/app,User Hardcoded,Discovered,Verified Health Tech
https://www.menarini.com,European Health Tech,Discovered,European Health Tech
https://www.oncgnostics.com,German Health Tech,Discovered,German Health Tech
https://www.heartkinetics.com,German Health Tech,Discovered,German Health Tech
https://medicine-service.uk,Generated Domain,Discovered,Potential Health Tech
https://doctortech.dk,Generated Domain,Discovered,Potential Health Tech
https://www.mycare.de,German Health Tech,Discovered,German Health Tech
https://solutionsmedical.co.uk,Generated Domain,Discovered,Potential Health Tech
https://edoc.co.uk,Generated Domain,Discovered,Potential Health Tech
https://www.kry.com,Unicorns/Scale-ups,Discovered,High-Value Health Tech
https://servicedoc.it,Generated Domain,Discovered,Potential Health Tech
https://systemshospital.de,Generated Domain,Discovered,Potential Health Tech
https://technologydoc.nl,Generated Domain,Discovered,Potential Health Tech
https://med-systems.ch,Generated Domain,Discovered,Potential Health Tech
https://treatmentplatform.nl,Generated Domain,Discovered,Potential Health Tech
https://doctechnology.dk,Generated Domain,Discovered,Potential Health Tech
https://www.qiagen.com,German Health Tech,Discovered,German Health Tech
https://www.ziekenhuis.be,European Health Tech,Discovered,European Health Tech
https://www.astrazeneca.com,European Health Tech,Discovered,European Health Tech
https://servicehealthcare.at,Generated Domain,Discovered,Potential Health Tech
https://careservices.dk,Generated Domain,Discovered,Potential Health Tech
https://www.epd-zorg.nl,European Health Tech,Discovered,European Health Tech
https://www.mölnlycke.se,European Health Tech,Discovered,European Health Tech
https://themedicine.uk,Generated Domain,Discovered,Potential Health Tech
https://technologyhospital.dk,Generated Domain,Discovered,Potential Health Tech
https://patient-systems.de,Generated Domain,Discovered,Potential Health Tech
https://www.aponeo.de,German Health Tech,Discovered,German Health Tech
https://www.bone-therapeutics.com,European Health Tech,Discovered,European Health Tech
https://www.diasorin.com,European Health Tech,Discovered,European Health Tech
https://goclinic.ch,Generated Domain,Discovered,Potential Health Tech
https://getdoctor.com,Generated Domain,Discovered,Potential Health Tech
https://clinictechnology.fr,Generated Domain,Discovered,Potential Health Tech
https://www.aok.de,German Health Tech,Discovered,German Health Tech
https://getphysician.nl,Generated Domain,Discovered,Potential Health Tech
https://treatmentservices.nl,Generated Domain,Discovered,Potential Health Tech
https://www.pfotendoctor.de,German Health Tech,Discovered,German Health Tech
https://physician-tech.se,Generated Domain,Discovered,Potential Health Tech
https://www.dentsplysirona.com,German Health Tech,Discovered,German Health Tech
https://www.mologen.com,German Health Tech,Discovered,German Health Tech
https://www.push.doctor,European Health Tech,Discovered,European Health Tech
https://medic-service.at,Generated Domain,Discovered,Potential Health Tech
https://systemshealth.uk,Generated Domain,Discovered,Potential Health Tech
https://medical-services.se,Generated Domain,Discovered,Potential Health Tech
https://www.novozymes.com,European Health Tech,Discovered,European Health Tech
https://www.apeiron-biologics.com,European Health Tech,Discovered,European Health Tech
https://www.cardialysis.com,European Health Tech,Discovered,European Health Tech
https://healthtechnology.se,Generated Domain,Discovered,Potential Health Tech
https://www.vidal.fr,European Health Tech,Discovered,European Health Tech
https://appmedical.dk,Generated Domain,Discovered,Potential Health Tech
https://www.lindera.de,German Health Tech,Discovered,German Health Tech
https://therapy-platform.co.uk,Generated Domain,Discovered,Potential Health Tech
https://www.biotx.ai/,User Hardcoded,Discovered,Verified Health Tech
https://www.ada-health.com,German Health Tech,Discovered,German Health Tech
https://www.onedoc.ch,European Health Tech,Discovered,European Health Tech
https://health-systems.it,Generated Domain,Discovered,Potential Health Tech
https://www.actelion.com,European Health Tech,Discovered,European Health Tech
https://techhealthcare.com,Generated Domain,Discovered,Potential Health Tech
https://www.bodfeld-apotheke.de,German Health Tech,Discovered,German Health Tech
https://www.alfa-ai.com,User Hardcoded,Discovered,Verified Health Tech
https://www.biotest.com,German Health Tech,Discovered,German Health Tech
https://www.avimedical.com/avi-impact,User Hardcoded,Discovered,Verified Health Tech
https://www.webdoc.at,European Health Tech,Discovered,European Health Tech
https://www.gambro.com,European Health Tech,Discovered,European Health Tech
https://www.roche.com,European Health Tech,Discovered,European Health Tech
https://bellehealth.co/de/,User Hardcoded,Discovered,Verified Health Tech
https://www.vitrolife.com,European Health Tech,Discovered,European Health Tech
https://servicesmedic.se,Generated Domain,Discovered,Potential Health Tech
https://systemshospital.be,Generated Domain,Discovered,Potential Health Tech
https://24treatment.se,Generated Domain,Discovered,Potential Health Tech
https://care-solutions.de,Generated Domain,Discovered,Potential Health Tech
https://www.medlanes.com,German Health Tech,Discovered,German Health Tech
https://www.techniker-krankenkasse.de,German Health Tech,Discovered,German Health Tech
https://www.chiesi.com,European Health Tech,Discovered,European Health Tech
http://www.ecovery.de/,User Hardcoded,Discovered,Verified Health Tech
https://theclinic.it,Generated Domain,Discovered,Potential Health Tech
https://idoc.be,Generated Domain,Discovered,Potential Health Tech
https://www.ucb.com,European Health Tech,Discovered,European Health Tech
https://therapy-systems.it,Generated Domain,Discovered,Potential Health Tech
https://www.intercell.com,European Health Tech,Discovered,European Health Tech
https://healthplatform.co.uk,Generated Domain,Discovered,Potential Health Tech
https://apptherapy.co.uk,Generated Domain,Discovered,Potential Health Tech
https://servicecare.se,Generated Domain,Discovered,Potential Health Tech
https://platformmedic.it,Generated Domain,Discovered,Potential Health Tech
https://www.farmae.it,European Health Tech,Discovered,European Health Tech
https://www.quironsalud.es,European Health Tech,Discovered,European Health Tech
https://careplatform.ch,Generated Domain,Discovered,Potential Health Tech
https://themedical.co.uk,Generated Domain,Discovered,Potential Health Tech
https://www.viomedo.com,German Health Tech,Discovered,German Health Tech
https://www.doctorfmh.ch,European Health Tech,Discovered,European Health Tech
https://mytreatment.de,Generated Domain,Discovered,Potential Health Tech
https://www.uniforschung.de,German Health Tech,Discovered,German Health Tech
https://www.btgplc.com,European Health Tech,Discovered,European Health Tech
https://www.doctorbox.de,German Health Tech,Discovered,German Health Tech
https://gohealthcare.uk,Generated Domain,Discovered,Potential Health Tech
https://www.morphosys.com,German Health Tech,Discovered,German Health Tech
https://www.grifols.com,European Health Tech,Discovered,European Health Tech
https://www.livi.com,Unicorns/Scale-ups,Discovered,High-Value Health Tech
https://www.ottonova.de,German Health Tech,Discovered,German Health Tech
https://techphysician.de,Generated Domain,Discovered,Potential Health Tech
https://www.apodienste.com/,User Hardcoded,Discovered,Verified Health Tech
https://www.doctolib.de,German Health Tech,Discovered,German Health Tech
https://doctor-systems.dk,Generated Domain,Discovered,Potential Health Tech
https://physicianservice.dk,Generated Domain,Discovered,Potential Health Tech
https://www.clue.app,German Health Tech,Discovered,German Health Tech
https://www.synthes.com,European Health Tech,Discovered,European Health Tech
https://appdoc.be,Generated Domain,Discovered,Potential Health Tech
https://www.asml.com,European Health Tech,Discovered,European Health Tech
https://www.ordinationen.at,European Health Tech,Discovered,European Health Tech
https://www.pharmazie.com,European Health Tech,Discovered,European Health Tech
https://www.sundhed.dk,European Health Tech,Discovered,European Health Tech
https://mymedical.at,Generated Domain,Discovered,Potential Health Tech
https://incontalert.de/,User Hardcoded,Discovered,Verified Health Tech
https://technologyhealth.fr,Generated Domain,Discovered,Potential Health Tech
https://www.leuven.be,European Health Tech,Discovered,European Health Tech
https://www.dak.de,German Health Tech,Discovered,German Health Tech
https://care-app.de,Generated Domain,Discovered,Potential Health Tech
https://www.netdoktor.at,European Health Tech,Discovered,European Health Tech
https://www.uniklinikum-jena.de,German Health Tech,Discovered,German Health Tech
https://www.bracco.com,European Health Tech,Discovered,European Health Tech
https://edoctor.be,Generated Domain,Discovered,Potential Health Tech
https://www.medizin.uni-muenchen.de,German Health Tech,Discovered,German Health Tech
https://medicplatform.be,Generated Domain,Discovered,Potential Health Tech
https://physicianplatform.uk,Generated Domain,Discovered,Potential Health Tech
https://www.farmaciasahumada.es,European Health Tech,Discovered,European Health Tech
https://solutionsdoc.at,Generated Domain,Discovered,Potential Health Tech
https://gleea.de/,User Hardcoded,Discovered,Verified Health Tech
https://treatmentplatform.dk,Generated Domain,Discovered,Potential Health Tech
https://www.rovi.es,European Health Tech,Discovered,European Health Tech
https://systemsmed.nl,Generated Domain,Discovered,Potential Health Tech
https://www.lloydspharmacy.com,European Health Tech,Discovered,European Health Tech
https://www.doctolib.com,Unicorns/Scale-ups,Discovered,High-Value Health Tech
https://appdoc.co.uk,Generated Domain,Discovered,Potential Health Tech
https://www.uniklinik-ulm.de,German Health Tech,Discovered,German Health Tech
https://www.pharmasimple.com,European Health Tech,Discovered,European Health Tech
https://www.avayl.tech/,User Hardcoded,Discovered,Verified Health Tech
https://mypatient.uk,Generated Domain,Discovered,Potential Health Tech
https://hospitalsystems.be,Generated Domain,Discovered,Potential Health Tech
https://technologyhospital.it,Generated Domain,Discovered,Potential Health Tech
https://health-tech.com,Generated Domain,Discovered,Potential Health Tech
https://www.tecan.com,European Health Tech,Discovered,European Health Tech
https://theclinic.se,Generated Domain,Discovered,Potential Health Tech
https://ehealthcare.be,Generated Domain,Discovered,Potential Health Tech
https://www.nictiz.nl,European Health Tech,Discovered,European Health Tech
https://www.dosfarma.com,European Health Tech,Discovered,European Health Tech
https://www.technologieallianz.de,German Health Tech,Discovered,German Health Tech
https://patientplatform.se,Generated Domain,Discovered,Potential Health Tech
https://www.farmaciauno.it,European Health Tech,Discovered,European Health Tech
https://doctorsystems.at,Generated Domain,Discovered,Potential Health Tech
https://24doc.de,Generated Domain,Discovered,Potential Health Tech
https://www.heynanny.com/,User Hardcoded,Discovered,Verified Health Tech
https://careplatform.co.uk,Generated Domain,Discovered,Potential Health Tech
https://ephysician.com,Generated Domain,Discovered,Potential Health Tech
https://shop.getnutrio.com/,User Hardcoded,Discovered,Verified Health Tech
https://medicalservice.at,Generated Domain,Discovered,Potential Health Tech
https://medicineservices.be,Generated Domain,Discovered,Potential Health Tech
https://hospital-tech.com,Generated Domain,Discovered,Potential Health Tech
https://www.pharmarket.com,European Health Tech,Discovered,European Health Tech
https://www.doktor24.se,European Health Tech,Discovered,European Health Tech
https://www.jameda.de,German Health Tech,Discovered,German Health Tech
https://www.sensyne.com,European Health Tech,Discovered,European Health Tech
https://www.farmacia.it,European Health Tech,Discovered,European Health Tech
https://24doc.fr,Generated Domain,Discovered,Potential Health Tech
https://gomedic.ch,Generated Domain,Discovered,Potential Health Tech
https://thehospital.com,Generated Domain,Discovered,Potential Health Tech
https://healthsystems.com,Generated Domain,Discovered,Potential Health Tech
https://www.evotec.com,German Health Tech,Discovered,German Health Tech
https://mypatient.nl,Generated Domain,Discovered,Potential Health Tech
https://serviceshospital.de,Generated Domain,Discovered,Potential Health Tech
https://www.wilex.de,German Health Tech,Discovered,German Health Tech
https://www.medicines.org.uk,European Health Tech,Discovered,European Health Tech
https://www.galapagos.com,European Health Tech,Discovered,European Health Tech
https://servicehealth.nl,Generated Domain,Discovered,Potential Health Tech
https://medical-technology.it,Generated Domain,Discovered,Potential Health Tech
https://technologymedical.se,Generated Domain,Discovered,Potential Health Tech
https://www.dianovi.com/,User Hardcoded,Discovered,Verified Health Tech
https://med-service.dk,Generated Domain,Discovered,Potential Health Tech
https://www.zava.com,German Health Tech,Discovered,German Health Tech
https://doc-systems.ch,Generated Domain,Discovered,Potential Health Tech
https://www.marinomed.com,European Health Tech,Discovered,European Health Tech
https://www.farmaciasdirect.com,European Health Tech,Discovered,European Health Tech
https://www.frequentis.com,European Health Tech,Discovered,European Health Tech
https://med-app.de,Generated Domain,Discovered,Potential Health Tech
https://www.sundhedsplatformen.dk,European Health Tech,Discovered,European Health Tech
https://patientservices.dk,Generated Domain,Discovered,Potential Health Tech
https://www.klinikum.uni-heidelberg.de,German Health Tech,Discovered,German Health Tech
https://hospital-solutions.co.uk,Generated Domain,Discovered,Potential Health Tech
https://health-platform.be,Generated Domain,Discovered,Potential Health Tech
https://www.nuvisan.com,German Health Tech,Discovered,German Health Tech
https://caretechnology.uk,Generated Domain,Discovered,Potential Health Tech
https://www.apheris.com,User Hardcoded,Discovered,Verified Health Tech
https://systemsmedic.ch,Generated Domain,Discovered,Potential Health Tech
https://de.becureglobal.com/,User Hardcoded,Discovered,Verified Health Tech
https://www.medgate.ch,European Health Tech,Discovered,European Health Tech
https://www.boehringer-ingelheim.com,German Health Tech,Discovered,German Health Tech
https://24medical.co.uk,Generated Domain,Discovered,Potential Health Tech
https://platformmedicine.de,Generated Domain,Discovered,Potential Health Tech
https://careplatform.uk,Generated Domain,Discovered,Potential Health Tech
https://www.recordati.com,European Health Tech,Discovered,European Health Tech
https://hospital-systems.uk,Generated Domain,Discovered,Potential Health Tech
https://technologymedicine.uk,Generated Domain,Discovered,Potential Health Tech
https://thecare.com,Generated Domain,Discovered,Potential Health Tech
https://platformclinic.co.uk,Generated Domain,Discovered,Potential Health Tech
https://medic-app.at,Generated Domain,Discovered,Potential Health Tech
https://www.mdxhealth.com,European Health Tech,Discovered,European Health Tech
https://health-technology.nl,Generated Domain,Discovered,Potential Health Tech
https://www.contextflow.com,German Health Tech,Discovered,German Health Tech
https://gotreatment.com,Generated Domain,Discovered,Potential Health Tech
https://clinicservice.se,Generated Domain,Discovered,Potential Health Tech
https://emed.fr,Generated Domain,Discovered,Potential Health Tech
https://deepeye.ai/,User Hardcoded,Discovered,Verified Health Tech
https://www.vbcbiotech.com,European Health Tech,Discovered,European Health Tech
https://medic-solutions.se,Generated Domain,Discovered,Potential Health Tech
https://www.fresenius.com,German Health Tech,Discovered,German Health Tech
https://www.acalta.de,User Hardcoded,Discovered,Verified Health Tech
https://www.zeltia.com,European Health Tech,Discovered,European Health Tech
https://technologypatient.co.uk,Generated Domain,Discovered,Potential Health Tech
https://servicemedic.co.uk,Generated Domain,Discovered,Potential Health Tech
https://gomedicine.nl,Generated Domain,Discovered,Potential Health Tech
https://www.celyad.com,European Health Tech,Discovered,European Health Tech
https://med-solutions.ch,Generated Domain,Discovered,Potential Health Tech
https://platformdoc.it,Generated Domain,Discovered,Potential Health Tech
https://www.merantix.com,German Health Tech,Discovered,German Health Tech
https://www.elekta.com,European Health Tech,Discovered,European Health Tech
https://medicalapp.be,Generated Domain,Discovered,Potential Health Tech
https://eye2you.ai/,User Hardcoded,Discovered,Verified Health Tech
https://gethealthcare.be,Generated Domain,Discovered,Potential Health Tech
https://www.qare.fr,European Health Tech,Discovered,European Health Tech
https://servicescare.ch,Generated Domain,Discovered,Potential Health Tech
https://www.docmorris.de,German Health Tech,Discovered,German Health Tech
https://www.mh-hannover.de,German Health Tech,Discovered,German Health Tech
https://www.huisartsenpost.nl,European Health Tech,Discovered,European Health Tech
https://medic-platform.be,Generated Domain,Discovered,Potential Health Tech
https://www.lykon.com,German Health Tech,Discovered,German Health Tech
https://medicsolutions.be,Generated Domain,Discovered,Potential Health Tech
https://gocare.de,Generated Domain,Discovered,Potential Health Tech
https://servicehospital.at,Generated Domain,Discovered,Potential Health Tech
https://www.medwing.com,German Health Tech,Discovered,German Health Tech
https://patientservices.be,Generated Domain,Discovered,Potential Health Tech
https://medicaltech.at,Generated Domain,Discovered,Potential Health Tech
https://www.myra.health,German Health Tech,Discovered,German Health Tech
https://www.swica.ch,European Health Tech,Discovered,European Health Tech
https://www.medtronic.de,German Health Tech,Discovered,German Health Tech
https://www.copenhagenhealth.com,European Health Tech,Discovered,European Health Tech
https://thecare.co.uk,Generated Domain,Discovered,Potential Health Tech
https://www.bayer.de,German Health Tech,Discovered,German Health Tech
https://www.aporize.com/,User Hardcoded,Discovered,Verified Health Tech
https://www.apotheke.de,German Health Tech,Discovered,German Health Tech
https://www.eedoctors.ch,European Health Tech,Discovered,European Health Tech
https://medical-service.nl,Generated Domain,Discovered,Potential Health Tech
https://platformmedical.at,Generated Domain,Discovered,Potential Health Tech
https://treatment-tech.dk,Generated Domain,Discovered,Potential Health Tech
https://treatmenttech.ch,Generated Domain,Discovered,Potential Health Tech
https://www.kranushealth.com/de/therapien/haeufiger-harndrang,User Hardcoded,Discovered,Verified Health Tech
https://www.thinksono.com,German Health Tech,Discovered,German Health Tech
https://www.getinge.com,European Health Tech,Discovered,European Health Tech
https://techmedical.be,Generated Domain,Discovered,Potential Health Tech
https://healthcaretechnology.se,Generated Domain,Discovered,Potential Health Tech
https://apphealth.de,Generated Domain,Discovered,Potential Health Tech
https://gocare.fr,Generated Domain,Discovered,Potential Health Tech
https://www.sanofi.com,European Health Tech,Discovered,European Health Tech
https://www.shop-apotheke.com,German Health Tech,Discovered,German Health Tech
https://med-solutions.uk,Generated Domain,Discovered,Potential Health Tech
https://patient-technology.dk,Generated Domain,Discovered,Potential Health Tech
https://www.braun.com,Major Companies,Discovered,Established Health/Pharma
https://myhealthcare.co.uk,Generated Domain,Discovered,Potential Health Tech
https://www.bavarian-nordic.com,European Health Tech,Discovered,European Health Tech
https://www.valneva.com,European Health Tech,Discovered,European Health Tech
https://www.vayu.com,German Health Tech,Discovered,German Health Tech
https://med-tech.be,Generated Domain,Discovered,Potential Health Tech
https://www.sanitas.es,European Health Tech,Discovered,European Health Tech
https://medical-systems.fr,Generated Domain,Discovered,Potential Health Tech
https://healthtech.be,Generated Domain,Discovered,Potential Health Tech
https://imedicine.at,Generated Domain,Discovered,Potential Health Tech
https://systemsmedic.uk,Generated Domain,Discovered,Potential Health Tech
https://www.floy.com/,User Hardcoded,Discovered,Verified Health Tech
https://www.newpharma.fr,European Health Tech,Discovered,European Health Tech
https://www.medi24.ch,European Health Tech,Discovered,European Health Tech
https://careplatform.de,Generated Domain,Discovered,Potential Health Tech
https://technologytherapy.be,Generated Domain,Discovered,Potential Health Tech
https://patient-platform.co.uk,Generated Domain,Discovered,Potential Health Tech
https://www.myvetlearn.de,German Health Tech,Discovered,German Health Tech
